	user_instance	user_id
636	MelissaGalloway@airpollution.science	109435025069415670
637	profamymcgovern@fediscience.org	109294064042384114
638	Microplastics101@mstdn.social	109272087374492820
639	Atthenius@fediscience.org	109316185952066535
640	bobkopp@fediscience.org	109288322092257729
641	huprice@mastodon.social	109249566608216087
642	petergleick@fediscience.org	109293241018107945
643	knobelsp@airpollution.science	109442518213304059
644	darganf@climatejustice.social	108197089347082513
645	bethsawin@mstdn.social	109449715588990801
646	HughPumphrey@fediscience.org	109308420854535442
647	SensorCommunity@fosstodon.org	199168
648	bbyrne@techhub.social	109316732455391489
649	PatrikWiniger@airpollution.science	109536320806739986
650	shahzadgani@airpollution.science	109540125264190126
651	Ross_Salawitch@atmoschem.org	109363115678665720
652	seba@red.niboe.info	109307511719759073
653	tony@hcommons.social	109327626300410373
654	pmphillips@amastodon.uk	109278793253606554
655	giacbelloli@ohai.social	109364218042867198
656	tyndalehouse@mas.to	109330312566911089
657	praxeas@ohai.social	109328603889365068
658	mariefrb@sciences.re	
659	rwallace@mastodon.social	186913
660	JosBernaer@mastodon.vlaanderen	109382528069391336
661	tjhayes@deacon.social	109378525797839307
662	BibleUnboxed@mstdn.social	108962493383204342
663	RevEricBurrowsStone@deacon.social	109379828422893349
664	egwalsh@mastodon.world	109388080829485526
665	joseph@bibly.com	109359801934720298
666	acevedo@dizl.de	109293610480079865
667	FireAndWater@techhub.social	109318856731269477
668	JFSlicer@deacon.social	109391772022375329
669	AKMA@religion.masto.host	109289987773613859
670	rickbrannan@hcommons.social	109305332428235429
671	YaleDivinitySchool@mstdn.social	109396340703704938
672	Ian_BTurner@mastodon.social	109518690896487012
673	jamesmacknight@mstdn.ca	109355454711125800
674	berglund@mastodon.world	109524262124715672
675	profchrismjones@sotl.social	109293760603619807
676	thepunkmystic@thegreendragon.online	109452532307104190
677	pauldavidson@mas.to	109245965472070201
678	86ul@vivaldi.net	
679	emiller@genomic.social	109297476769533813
680	alex_peltzer@genomic.social	109292831363853046
681	raw937@genomic.social	109297735171076743
682	drew_kt@genomic.social	109298903039875302
683	lucacozzuto@genomic.social	109297849654453494
684	RikeHanssen@genomic.social	109276290258406241
685	mribeirodantas@mastodon.social	15305
686	rob@genomic.social	109273656881226034
687	pashadag@genomic.social	109293729035521574
688	cthoyt@scholar.social	106529110941590010
689	greenescientist@genomic.social	109293705996981325
690	jfy133@genomic.social	109309590728622207
691	gau@scholar.social	53189
692	toniher@mastodont.cat	8298
693	DrK@qoto.org	
694	pragma@data-folks.masto.host	109339704297458520
695	isinaltinkaya@genomic.social	109319684685593946
696	jacquesdainat@genomic.social	109364780903162240
697	foaylward@genomic.social	109364924087273845
698	SJLahey@mastodon.social 	
699	RareBookLibAntw@mastodon.social	108196887204460905
700	phil_lol_ogist@mstdn.social	109287064280334702
701	SegoleneG@fosstodon.org	109293475681270112
702	zanna_vl@mastodon.online	109263364527221613
703	Friede@mastodon.online	108194290433051104
704	dr_pangallo@mastodon.social	109246929382991865
705	wynkenhimself@glammr.us	109293397632498462
706	sitasteckel@mastodon.online	109262059403532687
707	BiblioWingate@mstdn.social	108221422507829264
708	aaronm@mastodon.cc	109258988462288665
709	liberray@mas.to	109292360411002299
710	mazarine@mastodon.social	109241910741651422
711	vivdunstan@mastodon.scot	109292771782837536
712	caitlinest@glammr.us	109288249813941586
713	elenawicker@mastodon.social	109258494512630142
714	quodemelye@glammr.us	109293195386368253
715	Citizenwald@mastodon.online	109295007961873621
716	medievalMB@mas.to	109288655488168501
717	jacquelinehylkema@akademienl.social	109286582878796590
718	NFerey@mamot.fr	9979
719	mlinssen@mastodon.online	109295860518376858
720	martinevanelk@c.im	109263305092558220
721	krista@mas.to	109290547733764435
722	amroos@mastodon.social	109253700625044845
723	Incunabula@mstdn.social	109286424043338768
724	crideaukikuchi@sciences.re	
725	jrdgibson@mastodon.online	109295883608096779
726	slevelt@scholar.social	108205273965937295
727	fierengraw@mastodon.online	109296087329403657
728	CordeliaBeattie@mstdn.social	109286079293070373
729	Perkamentus@mastodon.social	109253005010515849
730	adapalmer@wandering.shop	109296298666704762
731	DrRuthAtherton@mastodon.online	109295940137618736
732	davidflood@fosstodon.org	109293298157141384
733	allensaccnt@mastodon.online	109282122447305332
734	rmidura@mastodon.world	109286700104482225
735	oldbooksandwine@mastodon.scot	109296756451358969
736	booksandleather@hcommons.social	109305359615546967
737	whitneytrettien@assemblag.es	109291739812002439
738	jraimo@mastodon.online	109263333576149936
739	elsavalente@akademienl.social	109296186080430357
740	klerh@mastodon.zaclys.com	108231772989954605
741	fallwendy@mstdn.social	109287103383280015
742	medieviz@mamot.fr	5856
743	bookish@mstdn.social	108204863670922904
744	marphurius@mastodon.top	109297297204682043
745	leoba@glammr.us	109293889295535600
746	yael_rice@mastodon.online	109285588470410047
747	"robdmontoya@mastodon.social	"	
748	natalie@scholar.social	108194310081215071
749	lankian@mastodon.top	109287737444031451
750	jeffjarvis@mastodon.social	109243139631965273
751	HannadeLange1@mastodon.social	109268406823374089
752	shandyist@scholar.social	108206435280933970
753	matt@matthewedavis.online	
754	taoish@mastodonapp.uk	109294738711669468
755	lizfischer@mstdn.social	108207597161591222
756	jogaorba@xarxa.cloud	109293921764716259
757	fallwendy@mstdn.social	109287103383280015
758	biblio_maria@zirk.us	109293061790871453
759	biblioscholar@c18.masto.host	109265657446451960
760	broadviewpress@mastodon.social	248501
761	lauraingalli@hcommons.social	109303438946232434
762	calrbs@glammr.us	109298106958428463
763	jesseabe@dice.camp	108194603823984762
764	shane@social.futurnumerique.com	110448135593920215
765	jasongoroncy@scholar.social	109258160204899925
766	huntergatherer@mastodon.sdf.org	109304542726408677
767	aileenfyfe@mastodon.scot	109302745217701214
768	mattshaw@mastodon.world	109302534228686026
769	laurasdeluca@mstdn.social	109303592471055515
770	LisaMaruca@c18.masto.host	109296609656392945
771	farleykatz1@mastodon.social	109246548591018015
772	piers@hcommons.social	109303706215731592
773	jbcamps@fediscience.org	109307488793343719
774	DrKarrSchmidt@mindly.social	109314527449213399
775	lisafedorak@mastodon.cloud	109293117801632172
776	andiesilva@mstdn.social	109314892032005922
777	book_historia@mastodon.social	109241462721783852
778	histsciart@toot.community	109302730905991836
779	AlexaRenggli@openbiblio.social	109302760410219616
780	soastier@mastodon.zaclys.com	109256441336419277
781	michaelmeckler@mastodonapp.uk	109290497288275970
782	brimwats@scholar.social	107020509739083002
783	robdmontoya@hcommons.social	109326152973846616
784	mmargolis@hcommons.social	109325798276617058
785	sbschliep@glammr.us	109355128848308464
786	fragmentarium@hcommons.social	109307451614212055
787	mlkharrington@hcommons.social	109322756682876229
788	genematanky@zirk.us	109366108659836969
789	literature_geek@mstdn.social	109264292319821952
790	carinr@hcommons.social	109328256491490661
791	libcolleen@mas.to	109292823328114619
792	doctor_c_phd@mastodon.world	109374411257499922
793	fragmentarium@hcommons.social	109307451614212055
794	aarontpratt@hcommons.social	109326743541152819
795	MatthewHolford@zirk.us	109383795154632245
796	erik_kwakkel@mastodon.world	109380620101217583
797	annegoldgar@mstdn.social	109329022661758752
798	BooksOfLaw@mastodon.world	109385822087412113
799	JosBernaer@mastodon.vlaanderen	109382528069391336
800	matthieucassin@sciences.re	
801	kyropoulos@mastodon.social	108221818435278143
802	litteracarolina@mastodon.online	108205167479858820
803	trudedijkstra@akademienl.social	109364687317974400
804	LisaFaginDavis@mastodon.world	109364770974846059
805	katell_laveant@akademienl.social	109308765970923921
806	behindthespines@glammr.us	109377180410777808
807	blankbookbinding@mastodonapp.uk	109301899233175743
808	rindertjagersma@akademienl.social	109405223739355134
809	drjamesrussell@mastodon.world	109413446614139345
810	justcodeculture@mastodon.social	109266309007958757
811	ApocalypsisNova@h-net.social	109432834889199716
812	tmmck@mastodon.online	109295615839118047
813	mullneritsch@scholar.social	189018
814	ClaireFromClare@h-net.social	109461610627426116
815	etreharne@mastodonapp.uk	109385840292191030
816	AmazingMeagen@mastodon.world	109287464196308455
817	plutopsyche@mastodon.social	109246813006887714
818	mcegillion@hcommons.social	109542427016984443
819	shgregg@hcommons.social	109556405918764138
820	mssprovenance@mastodon.world	109608588046392606
821	MAKolakowski@mstdn.jp	
822	stuartcantrill@mastodon.social	109245579674157990
823	Jarvist@mastodon.social	108176962146415127
824	MolecularXtal@mastodon.social	108194660440392188
825	piquemal@mastodon-pa.sorbonne-universite.fr	109269094163367715
826	oferkedem@fediscience.org	109294220743512889
827	davidlmobley@mstdn.science	109304665014301578
828	scburdet@mas.to	109292211760389511
829	FGloecklhofer@fediscience.org	109298162771551737
830	samiammikes@mastodon.online	109263080373482086
831	fxcoudert@mastodon.social	109246018784846168
832	JohnTaylor@qoto.org	
833	DeliaMilliron@social.coop	109309003638509832
834	elisa@mastodon.world 	
835	MartinTiano@fediscience.org	109303344518216198
836	yolandapereznmr@mstdn.social	109287374715586607
837	ZwijCompChem@fediscience.org	109293383419772081
838	mms_boku@wien.rocks	109291702394811398
839	bobburrow@mastodon.social	109211540291348951
840	imberty@mastodon.online	109279595068435793
841	polymerreaction@aus.social	109250696553695469
842	dmonchaud@genomic.social	109299076648750121
843	BagPhos@mastodon.online	109297387893814813
844	Timoer@mastodon.social	109247757919275627
845	Nour@mastodon.world	109286617173081095
846	Rhodium103@Mastodon.social	109257880280153444
847	angulolab@mastodon.online	109296604385610617
848	flapointe@det.social	109246487599269314
849	juris@mas.to	109293279686501993
850	egonw@scholar.social	62245
851	McElweeWhite@mastodon.online	109299098239241753
852	anboa4@mastodon.online	109298087603675347
853	Pomplunlab@mstdn.science	109306477090725227
854	eentjebeen@mastodon.ie	109290809923794495
855	glycojones@mastodon.world	109287006850080296
856	michelrickhaus@mastodon.online	109270841752787680
857	Phlogiston1@mastodon.social	109243695651522323
858	FuchterMatt@mstdn.science	109309291016412145
859	trantteam@mstdn.science	109302562336640927
860	marshgroup@mstdn.science	109264684963196551
861	slapointechem@mastodon.online	109262861741189748
862	TimEasun@mastodon.social 	
863	enrico_pallazzo@astrodon.social	109282615638570441
864	pbulsink@mastodon.online	109263024832701279
865	JessicaLamb@qoto.org	
866	marcoradi@qoto.org	
867	lonepair@mstdn.social	108193811350138183
868	Hartley@mas.to	109267895915741884
869	rachelsegalman@mstdn.science 	
870	michael_k_gilson@fediscience.org	109304746212774688
871	simonwlewis@aus.social	109290591916183074
872	MartinStoermer@aus.social	108193841487311520
873	vikkicantrill@mastodon.world	109304622896511904
874	Gav_Armstrong@mastodon.social	108197198493223887
875	LabRat10@mastodon.eus	109292821291550267
876	morgrugyn@mastodon.social	109257019015927299
877	ChemProfCramer@mstdn.social	109262515908187136
878	adammgilbert@mstdn.science	109304337713119087
879	Franca@mstdn.social	109290707494863543
880	YuanningFeng@mastodon.social	109310584850121380
881	SWPrescott@fediscience.org	109294361395974205
882	NinaHartrampf@mstdn.science 	
883	jverhell@qoto.org	
884	riley_nm1@mstdn.science	109299271311273438
885	zhanghe_goh@mastodon.social	108194307694818557
886	JenniferAFaust@mastodon.online	109269640488378760
887	EveryWhereChem@Mastodon.Social	109250386931270967
888	rachel_epplin@mastodon.world	109287373475149521
889	jjimenezluna@mastodon.social	109246899042996047
890	TM_Truskett@social.coop	109298172353737037
891	sascha_feldmann@mstdn.social	109291423621781578
892	ZhichangLiu@c.im	109313005367322516
893	brachinus@queer.party	109005906402194566
894	afernandezphd@qoto.org	
895	jwilcoxen@mstdn.science	109299678094441031
896	jeremybaskin@mstdn.science	109302870279597450
897	jonbeves@aus.social	109268048391995264
898	adamreidjohnson@c.im	109298772126318717
899	kamerlinlab@c.im	109294262183631757
900	ghutchis@mastodon.social	108136313644156324
901	PKamat@mstdn.social	109260314845765281
902	ByronPurse@mstdn.science	109306509629654546
903	gemmacsolomon@mastodon.social	109247762867842589
904	Ptrfsr@mastodon.nz	108196991341471938
905	luciedelemotte@mstdn.science	109291256940674688
906	gdemirel@mastodon.com.tr	109298295613145773
907	thiebes@mastodon.social	109259632962679641
908	mads_chem@mstdn.science	109306402330629582
909	margraf@mastodon.social	109246153972116586
910	MariMorimoto@mstdn.science	109312326600061138
911	andre3@mastodon.online	109297079499953612
912	SollogoubM@mastodon.world	109298438947500191
913	riccardosp@mastodon.bida.im	109287582318209381
914	buerviper@mastodon.green	109293826559207343
915	wendympatterson@mas.to	109262824757214138
916	bertozzi@mstdn.science	109291879890092197
917	Stephanhacker2@mstdn.science	109306190873110756
918	apajanssen@mstdn.science	109308146128099247
919	cedric@fediscience.org	109285361115306695
920	amichalchuk@mastodon.social	108196596971402807
921	JochenRBrandt@mstdn.science	109301643906456522
922	lukadordevic@fediscience.org	109309513260856337
923	robpollice@mstdn.science	109301770358538873
924	mikebooth@mstdn.science	109274742468486378
925	Whimsy1856@mastodon.online	109295800116856282
926	IfanStephens@mas.to	109310800063044579
927	Marcel_Swart@mastodon.online	109234826755156479
928	physics_ange@tech.lgbt	109291756022667875
929	EllisCrawford@fediscience.org	109295411105320206
930	PatrickWFritz@fediscience.org	109302756785215483
931	BealesLab@mstdn.social	109287102578627821
932	micaelamatta@fosstodon.org	109286698121347699
933	a_m_nightingale@mastodon.world	109286397833342936
934	KawtharBouchemal@noc.social	109302052060033743
935	TrujilloGroup@mastodon.online	109273395921404892
936	sven_rogge@mastodon.online	109270114783667143
937	annakcroft@scholar.social	108200196393104928
938	MCeeP@fediscience.org	109284886217143506
939	beehockin@mastodon.online	109297439075036019
940	hermesilka@mastodon.online	109298064713550149
941	moosavi@mastodon.social	109259349636889317
942	MothPoulsen@mstdn.science	109313388061927049
943	alonso@mathstodon.xyz	109310449355073432
944	aspuru@mastodon.social	108132610055024720
945	Dr_Curieosity@qoto.org	
946	RafalBielas@mastodon.online	109295885340130194
947	Pashkuleva@mastodon.world	109304605638677598
948	BrentN@mastodon.online	109262454386492019
949	ksenia_glusac@qoto.org	
950	kay_severin@mastodon.online	109296121207465122
951	sschitnis@qoto.org	
952	gomobel@mastodon.social	108141048066048270
953	AnastasiaE@mstdn.social	109287059292193489
954	BioNanoPaco@mstdn.science	109263676131444407
955	kesavacherukuri@mastodon.online	109297057981438134
956	L_howes@mastodon.social	480252
957	TPRuoko@mstdn.science	109313959588023507
958	paulcoxon@mastodon.social	245868
959	lguterman@mastodon.online	109264531303569113
960	mkl@mas.to	109310120060713163
961	atgarciasosa@mastodon.social 	
962	barneygrubbs@mastodon.social	109255024315962244
963	FC_Firth@mastodon.online	109299654464499328
964	heydebigale@mastodon.online	109275389701204968
965	Svetlana_Tsogoeva@mas.to	109314336217546221
966	dumelelab@mstdn.science	109301883719615151
967	voelzlab@mas.to	109270518247030011
968	mjahore@mstdn.science	109309333542938717
969	schmidtpolylab@mastodon.green	109274004391361880
